0.0115942028985505,0.111878453038674
0.0521739130434782,0.124769797421731
0.0985507246376811,0.133517495395948
0.139130434782609,0.142265193370166
0.214492753623188,0.153314917127072
0.24927536231884,0.162062615101289
0.365217391304348,0.174953959484346
0.515942028985507,0.183701657458564
0.649275362318841,0.183701657458564
0.811594202898551,0.17817679558011
0.933333333333333,0.170810313075506
1.2231884057971,0.144106813996317
1.40869565217391,0.128453038674033
1.52463768115942,0.117863720073665
1.68115942028985,0.102670349907919
1.84347826086957,0.0879373848987108
2.01739130434783,0.0741252302025782
2.19710144927536,0.0603130755064456
2.37101449275362,0.0492633517495396
2.54492753623188,0.0386740331491712
2.74202898550725,0.0285451197053407
2.97971014492754,0.0216390423572744
3.19420289855072,0.0138121546961326
3.41449275362319,0.0105893186003683
3.62898550724638,0.00690607734806625
3.86666666666667,0.00460405156537747
