0.0057720057720054285, 0.11672794117647059
0.07503607503607501, 0.12362132352941177
0.20202020202020154, 0.13556985294117646
0.32323232323232265, 0.1456801470588235
0.5137085137085124, 0.15716911764705882
0.7561327561327555, 0.16222426470588233
0.9581529581529571, 0.15808823529411764
1.108225108225108, 0.15119485294117646
1.333333333333333, 0.13648897058823528
1.5180375180375174, 0.12362132352941177
1.662337662337662, 0.11305147058823528
1.812409812409812, 0.10018382352941174
1.9509379509379512, 0.08639705882352941
2.083694083694083, 0.078125
2.2222222222222223, 0.06755514705882354
2.383838383838383, 0.05560661764705882
2.5569985569985567, 0.04457720588235295
2.77056277056277, 0.03308823529411764
3.0764790764790755, 0.022058823529411742
3.2784992784992797, 0.014246323529411742
3.5151515151515147, 0.011948529411764719
3.7344877344877334, 0.007352941176470562
3.8961038961038943, 0.005055147058823539
