0.000	0.000	-2.78	11.00
0.000	0.000	-2.78	11.96
0.000	0.000	-2.70	0.00
0.000	0.000	-2.70	0.25
0.000	0.000	-2.70	0.25
0.000	0.000	-2.70	0.25
0.000	0.000	-2.70	0.75
0.000	0.000	-2.70	1.25
0.000	0.000	-2.70	1.75
0.000	0.000	-2.70	2.25
0.000	0.000	-2.70	2.75
0.000	0.000	-2.70	3.75
0.000	0.000	-2.70	4.74
0.000	0.000	-2.70	5.75
0.000	0.000	-2.70	6.75
0.000	0.000	-2.70	7.75
0.000	0.000	-2.70	8.75
0.000	0.000	-2.70	9.75
0.000	0.000	-2.70	10.99
0.000	0.000	-2.70	11.00
0.000	0.000	-2.70	11.96
0.000	0.000	-2.62	0.00
0.000	0.000	-2.62	0.25
0.000	0.000	-2.62	0.25
0.000	0.000	-2.62	0.25
0.000	0.000	-2.62	0.75
0.000	0.000	-2.62	1.25
0.000	0.000	-2.62	1.75
0.000	0.000	-2.62	2.25
0.000	0.000	-2.62	2.75
0.000	0.000	-2.62	3.75
0.000	0.000	-2.62	4.74
0.000	0.000	-2.62	5.75
0.000	0.000	-2.62	6.75
0.000	0.000	-2.62	7.75
0.000	0.000	-2.62	8.75
0.000	0.000	-2.62	9.75
0.000	0.000	-2.62	10.99
0.000	0.000	-2.62	11.00
0.000	0.000	-2.62	11.96
0.000	0.000	-2.54	0.00
0.000	0.000	-2.54	0.25
0.000	0.000	-2.54	0.25
0.000	0.000	-2.54	0.25
0.000	0.000	-2.54	0.75
0.000	0.000	-2.54	1.25
0.000	0.000	-2.54	1.75
0.000	0.000	-2.54	2.25
0.000	0.000	-2.54	2.75
0.000	0.000	-2.54	3.75
0.000	0.000	-2.54	4.74
4.723	3.242	-2.54	5.75
4.366	1.252	-2.54	6.75
5.810	1.882	-2.54	7.75
5.101	1.043	-2.54	8.75
4.230	0.736	-2.54	9.75
3.782	0.561	-2.54	10.99
3.254	0.467	-2.54	11.00
3.179	0.396	-2.54	11.96
5.246	1.712	-2.46	0.00
10.757	3.848	-2.46	0.25
14.562	3.895	-2.46	0.25
10.804	0.587	-2.46	0.25
26.005	5.723	-2.46	0.75
15.598	3.689	-2.46	1.25
10.764	3.138	-2.46	1.75
10.352	2.791	-2.46	2.25
9.066	2.593	-2.46	2.75
9.254	2.267	-2.46	3.75
10.322	2.881	-2.46	4.74
12.416	1.863	-2.46	5.75
4.329	0.301	-2.46	6.75
17.798	3.560	-2.46	7.75
22.596	3.080	-2.46	8.75
28.904	3.945	-2.46	9.75
35.978	3.936	-2.46	10.99
43.119	4.708	-2.46	11.00
53.719	4.512	-2.46	11.96
58.466	4.920	-2.38	0.00
66.985	5.714	-2.38	0.25
67.615	5.121	-2.38	0.25
68.173	5.007	-2.38	0.25
64.243	4.705	-2.38	0.75
59.276	4.899	-2.38	1.25
54.147	4.311	-2.38	1.75
47.333	4.059	-2.38	2.25
47.526	5.454	-2.38	2.75
43.349	3.860	-2.38	3.75
41.803	3.723	-2.38	4.74
41.925	4.060	-2.38	5.75
47.164	4.360	-2.38	6.75
51.389	4.359	-2.38	7.75
55.011	5.479	-2.38	8.75
60.354	4.292	-2.38	9.75
66.403	5.475	-2.38	10.99
70.060	4.965	-2.38	11.00
68.889	4.831	-2.38	11.96
68.542	5.811	-2.30	0.00
63.383	5.140	-2.30	0.25
53.504	4.938	-2.30	0.25
45.803	4.559	-2.30	0.25
39.567	5.040	-2.30	0.75
28.022	5.120	-2.30	1.25
23.206	4.221	-2.30	1.75
18.574	4.921	-2.30	2.25
14.808	3.780	-2.30	2.75
13.176	4.615	-2.30	3.75
10.648	3.426	-2.30	4.74
10.227	3.775	-2.30	5.75
9.475	3.428	-2.30	6.75
10.905	3.494	-2.30	7.75
9.302	6.322	-2.30	8.75
12.010	8.726	-2.30	9.75
8.491	6.308	-2.30	10.99
4.565	3.517	-2.30	11.00
3.165	0.883	-2.30	11.96
3.295	1.032	-2.22	0.00
3.639	1.534	-2.22	0.25
3.353	1.524	-2.22	0.25
3.464	2.307	-2.22	0.25
2.172	1.475	-2.22	0.75
2.577	2.304	-2.22	1.25
0.000	0.000	-2.22	1.75
0.000	0.000	-2.22	2.25
0.000	0.000	-2.22	2.75
0.000	0.000	-2.22	3.75
0.000	0.000	-2.22	4.74
0.000	0.000	-2.22	5.75
0.000	0.000	-2.22	6.75
0.000	0.000	-2.22	7.75
0.000	0.000	-2.22	8.75
0.000	0.000	-2.22	9.75
0.000	0.000	-2.22	10.99
0.000	0.000	-2.22	11.00
0.000	0.000	-2.22	11.96
0.000	0.000	-2.14	0.00
0.000	0.000	-2.14	0.25
0.000	0.000	-2.14	0.25
0.000	0.000	-2.14	0.25
0.000	0.000	-2.14	0.75
0.000	0.000	-2.14	1.25
0.000	0.000	-2.14	1.75
0.000	0.000	-2.14	2.25
0.000	0.000	-2.14	2.75
0.000	0.000	-2.14	3.75
0.000	0.000	-2.14	4.74
0.000	0.000	-2.14	5.75
0.000	0.000	-2.14	6.75
0.000	0.000	-2.14	7.75
0.000	0.000	-2.14	8.75
0.000	0.000	-2.14	9.75
0.000	0.000	-2.14	10.99
0.000	0.000	-2.14	11.00
0.000	0.000	-2.14	11.96
0.000	0.000	-2.06	0.00
0.000	0.000	-2.06	0.25
0.000	0.000	-2.06	0.25
0.000	0.000	-2.06	0.25
0.000	0.000	-2.06	0.75
0.000	0.000	-2.06	1.25
0.000	0.000	-2.06	1.75
0.000	0.000	-2.06	2.25
0.000	0.000	-2.06	2.75
4.723	3.242	-2.06	3.75
4.366	1.252	-2.06	4.74
5.810	1.882	-2.06	5.75
5.101	1.043	-2.06	6.75
4.230	0.736	-2.06	7.75
3.782	0.561	-2.06	8.75
3.254	0.467	-2.06	9.75
3.179	0.396	-2.06	10.99
5.246	1.712	-2.06	11.00
10.757	3.848	-2.06	11.96
14.562	3.895	-1.98	0.00
10.804	0.587	-1.98	0.25
26.005	5.723	-1.98	0.25
15.598	3.689	-1.98	0.25
10.764	3.138	-1.98	0.75
10.352	2.791	-1.98	1.25
9.066	2.593	-1.98	1.75
9.254	2.267	-1.98	2.25
10.322	2.881	-1.98	2.75
12.416	1.863	-1.98	3.75
4.329	0.301	-1.98	4.74
17.798	3.560	-1.98	5.75
22.596	3.080	-1.98	6.75
28.904	3.945	-1.98	7.75
35.978	3.936	-1.98	8.75
43.119	4.708	-1.98	9.75
53.719	4.512	-1.98	10.99
58.466	4.920	-1.98	11.00
66.985	5.714	-1.98	11.96
67.615	5.121	-1.90	0.00
68.173	5.007	-1.90	0.25
64.243	4.705	-1.90	0.25
59.276	4.899	-1.90	0.25
54.147	4.311	-1.90	0.75
47.333	4.059	-1.90	1.25
47.526	5.454	-1.90	1.75
43.349	3.860	-1.90	2.25
41.803	3.723	-1.90	2.75
41.925	4.060	-1.90	3.75
47.164	4.360	-1.90	4.74
51.389	4.359	-1.90	5.75
55.011	5.479	-1.90	6.75
60.354	4.292	-1.90	7.75
66.403	5.475	-1.90	8.75
70.060	4.965	-1.90	9.75
68.889	4.831	-1.90	10.99
68.542	5.811	-1.90	11.00
63.383	5.140	-1.90	11.96
53.504	4.938	-1.82	0.00
45.803	4.559	-1.82	0.25
39.567	5.040	-1.82	0.25
28.022	5.120	-1.82	0.25
23.206	4.221	-1.82	0.75
18.574	4.921	-1.82	1.25
14.808	3.780	-1.82	1.75
13.176	4.615	-1.82	2.25
10.648	3.426	-1.82	2.75
10.227	3.775	-1.82	3.75
9.475	3.428	-1.82	4.74
10.905	3.494	-1.82	5.75
9.302	6.322	-1.82	6.75
12.010	8.726	-1.82	7.75
8.491	6.308	-1.82	8.75
4.565	3.517	-1.82	9.75
3.165	0.883	-1.82	10.99
3.295	1.032	-1.82	11.00
3.639	1.534	-1.82	11.96
3.353	1.524	-1.74	0.00
3.464	2.307	-1.74	0.25
2.172	1.475	-1.74	0.25
2.577	2.304	-1.74	0.25
0.000	0.000	-1.74	0.75
0.000	0.000	-1.74	1.25
0.000	0.000	-1.74	1.75
0.000	0.000	-1.74	2.25
0.000	0.000	-1.74	2.75
0.000	0.000	-1.74	3.75
0.000	0.000	-1.74	4.74
0.000	0.000	-1.74	5.75
0.000	0.000	-1.74	6.75
0.000	0.000	-1.74	7.75
0.000	0.000	-1.74	8.75
0.000	0.000	-1.74	9.75
0.000	0.000	-1.74	10.99
0.000	0.000	-1.74	11.00
0.000	0.000	-1.74	11.96
0.000	0.000	-1.66	0.00
0.000	0.000	-1.66	0.25
0.000	0.000	-1.66	0.25
0.000	0.000	-1.66	0.25
0.000	0.000	-1.66	0.75
0.000	0.000	-1.66	1.25
0.000	0.000	-1.66	1.75
0.000	0.000	-1.66	2.25
0.000	0.000	-1.66	2.75
0.000	0.000	-1.66	3.75
0.000	0.000	-1.66	4.74
0.000	0.000	-1.66	5.75
0.000	0.000	-1.66	6.75
0.000	0.000	-1.66	7.75
0.000	0.000	-1.66	8.75
0.000	0.000	-1.66	9.75
0.000	0.000	-1.66	10.99
0.000	0.000	-1.66	11.00
0.000	0.000	-1.66	11.96
0.000	0.000	-1.58	0.00
0.000	0.000	-1.58	0.25
0.000	0.000	-1.58	0.25
0.000	0.000	-1.58	0.25
0.000	0.000	-1.58	0.75
0.000	0.000	-1.58	1.25
55.347	3.877	-1.58	1.75
46.127	1.864	-1.58	2.25
36.820	1.185	-1.58	2.75
28.651	0.833	-1.58	3.75
21.838	0.668	-1.58	4.74
17.914	0.526	-1.58	5.75
15.549	0.418	-1.58	6.75
13.756	0.371	-1.58	7.75
14.631	0.359	-1.58	8.75
17.783	0.354	-1.58	9.75
15.400	0.330	-1.58	10.99
16.808	0.337	-1.58	11.00
22.615	0.370	-1.58	11.96
20.103	0.346	-1.50	0.00
16.841	0.299	-1.50	0.25
15.280	0.293	-1.50	0.25
13.908	0.282	-1.50	0.25
13.557	0.263	-1.50	0.75
13.702	0.260	-1.50	1.25
14.003	0.274	-1.50	1.75
15.711	0.272	-1.50	2.25
20.061	0.287	-1.50	2.75
23.882	0.335	-1.50	3.75
29.822	0.368	-1.50	4.74
36.407	0.390	-1.50	5.75
44.312	0.447	-1.50	6.75
51.440	0.467	-1.50	7.75
58.797	0.449	-1.50	8.75
64.136	0.496	-1.50	9.75
67.425	0.504	-1.50	10.99
65.654	0.511	-1.50	11.00
63.582	0.469	-1.50	11.96
61.325	0.476	-1.42	0.00
55.865	0.424	-1.42	0.25
50.760	0.425	-1.42	0.25
49.217	0.390	-1.42	0.25
45.194	0.378	-1.42	0.75
44.029	0.388	-1.42	1.25
44.509	0.392	-1.42	1.75
44.911	0.375	-1.42	2.25
49.729	0.412	-1.42	2.75
51.570	0.410	-1.42	3.75
55.315	0.434	-1.42	4.74
60.998	0.468	-1.42	5.75
66.128	0.486	-1.42	6.75
65.201	0.508	-1.42	7.75
65.417	0.479	-1.42	8.75
64.437	0.502	-1.42	9.75
59.760	0.507	-1.42	10.99
54.534	0.508	-1.42	11.00
45.918	0.484	-1.42	11.96
37.333	0.450	-1.34	0.00
30.118	0.417	-1.34	0.25
24.725	0.428	-1.34	0.25
19.152	0.372	-1.34	0.25
17.436	0.415	-1.34	0.75
16.366	0.407	-1.34	1.25
15.365	0.465	-1.34	1.75
16.291	0.539	-1.34	2.25
14.929	0.495	-1.34	2.75
13.921	0.574	-1.34	3.75
14.051	0.642	-1.34	4.74
13.263	0.630	-1.34	5.75
13.571	0.627	-1.34	6.75
13.647	0.745	-1.34	7.75
11.534	0.730	-1.34	8.75
15.996	0.916	-1.34	9.75
15.167	0.838	-1.34	10.99
15.943	0.968	-1.34	11.00
16.958	1.153	-1.34	11.96
16.164	1.411	-1.26	0.00
22.608	1.904	-1.26	0.25
24.452	2.459	-1.26	0.25
0.000	0.000	-1.26	0.25
0.000	0.000	-1.26	0.75
0.000	0.000	-1.26	1.25
0.000	0.000	-1.26	1.75
0.000	0.000	-1.26	2.25
0.000	0.000	-1.26	2.75
0.000	0.000	-1.26	3.75
0.000	0.000	-1.26	4.74
0.000	0.000	-1.26	5.75
0.000	0.000	-1.26	6.75
0.000	0.000	-1.26	7.75
0.000	0.000	-1.26	8.75
0.000	0.000	-1.26	9.75
0.000	0.000	-1.26	10.99
0.000	0.000	-1.26	11.00
0.000	0.000	-1.26	11.96
0.000	0.000	-1.18	0.00
0.000	0.000	-1.18	0.25
0.000	0.000	-1.18	0.25
0.000	0.000	-1.18	0.25
0.000	0.000	-1.18	0.75
0.000	0.000	-1.18	1.25
0.000	0.000	-1.18	1.75
0.000	0.000	-1.18	2.25
0.000	0.000	-1.18	2.75
0.000	0.000	-1.18	3.75
0.000	0.000	-1.18	4.74
0.000	0.000	-1.18	5.75
0.000	0.000	-1.18	6.75
0.000	0.000	-1.18	7.75
0.000	0.000	-1.18	8.75
0.000	0.000	-1.18	9.75
0.000	0.000	-1.18	10.99
0.000	0.000	-1.18	11.00
0.000	0.000	-1.18	11.96
0.000	0.000	-1.10	0.00
0.000	0.000	-1.10	0.25
0.000	0.000	-1.10	0.25
71.855	3.150	-1.10	0.25
64.035	1.849	-1.10	0.75
53.400	1.350	-1.10	1.25
41.143	1.011	-1.10	1.75
33.060	0.744	-1.10	2.25
26.444	0.614	-1.10	2.75
21.544	0.485	-1.10	3.75
20.254	0.446	-1.10	4.74
18.196	0.424	-1.10	5.75
20.304	0.384	-1.10	6.75
19.183	0.396	-1.10	7.75
17.662	0.350	-1.10	8.75
19.565	0.356	-1.10	9.75
25.331	0.448	-1.10	10.99
23.678	0.373	-1.10	11.00
19.977	0.348	-1.10	11.96
16.429	0.325	-1.02	0.00
16.878	0.311	-1.02	0.25
16.659	0.309	-1.02	0.25
16.003	0.315	-1.02	0.25
17.315	0.309	-1.02	0.75
19.054	0.318	-1.02	1.25
